"id","ts","title","_yf_slug","_image","price","part_number","overview"
"11","2017-09-18 17:19:51","VIAIR VIAIR Metal Direct Inlet Air Filter Assembly - 92630","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Metal-Direct-Inlet-Air-Filter-Assembly-92630.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92630","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92627_92630_92635.jpg&w=200&h=200","$6.99","V/A92630","Replacement direct-mount air filter assembly with 1/4"" NPT (metal housing)."
"12","2017-09-18 17:19:53","VIAIR VIAIR Dual Stage Air Filter Element - 92626","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Dual-Stage-Air-Filter-Element-92626.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92626","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92595_92626_92628.jpg&w=200&h=200","$4.99","V/A92626","Air filter elements should be replaced periodically depending on frequency of use and operating environment. For use with plastic air filter housings."
"13","2017-09-18 17:20:03","VIAIR VIAIR Direct Inlet Air Filter Assembly - 92635","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Direct-Inlet-Air-Filter-Assembly-92635.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92635","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92627_92630_92635.jpg&w=200&h=200","$11.99","V/A92635","Replacement direct-mount air filter assembly with 1/2"" NPT (metal housing)."
"14","2017-09-18 17:20:10","VIAIR VIAIR Remote Intake Air Filter Assembly - 92622","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Remote-Intake-Air-Filter-Assembly-92622.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92622","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92621_92622_92625.jpg&w=200&h=200","$5.99","V/A92622","Remote Intake Air Filter Assembly, Plastic Housing (1/4"""" x 3/8"""" Tube Fitting, NPT)"
"15","2017-09-18 17:20:15","VIAIR VIAIR Remote Intake Air Filter Assembly - 92625","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Remote-Intake-Air-Filter-Assembly-92625.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92625","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92621_92622_92625.jpg&w=200&h=200","$6.99","V/A92625","Remote Intake Air Filter Assembly, Plastic Housing (3/8"""" x 1/2"""" Tube Fitting, NPT)"
"16","2017-09-18 17:20:17","VIAIR VIAIR Direct Inlet Air Filter Assembly - 92627","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Direct-Inlet-Air-Filter-Assembly-92627.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92627","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92627_92630_92635.jpg&w=200&h=200","$6.99","V/A92627","Replacement direct-mount air filter assembly with 3/8"" NPT thread (metal housing)"
"17","2017-09-18 17:20:28","VIAIR VIAIR Dual Stage Air Filter Elements - 92595","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Dual-Stage-Air-Filter-Elements-92595.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92595","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92595_92626_92628.jpg&w=200&h=200","$4.99","V/A92595","Dual Stage Air Filter Elements"
"18","2017-09-18 17:20:38","VIAIR VIAIR Metal Remote Inlet Air Filter Assembly - 92631","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Metal-Remote-Inlet-Air-Filter-Assembly-92631.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92631","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92629_92631.jpg&w=200&h=200","$9.99","V/A92631","Replacement remote-mount air filter assembly with 1/4"" NPT (metal housing)."
"19","2017-09-18 17:20:44","VIAIR VIAIR Remote Intake Air Filter Assembly - 92621","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Remote-Intake-Air-Filter-Assembly-92621.aspx?t_c=89&t_s=568&t_pt=100445&t_pn=V/A92621","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92621_92622_92625.jpg&w=200&h=200","$4.99","V/A92621","Remote Intake Air Filter Assembly, Plastic Housing (1/4"""" x 1/4"""" Tube Fitting, NPT)"
"20","2017-09-18 17:20:50","TeraFlex TeraFlex ARB Compressor Under Seat Mounting Kit - 1184120","/Air-Compressors-Air-Tanks-and-Air-Accessories/TeraFlex-ARB-Compressor-Under-Seat-Mounting-Kit-1184120.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=TER1184120","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/TER/1184120.jpg&w=200&h=200","$84.99","TER1184120","The TeraFlex JK ARB compressor under seat mounting kit is a simple solution to mount the ARB on-board hi performance twin air compressor under the JK Unlimited front passenger seat and provides maximum protection from damage and from the elements. This ki"
"21","2017-09-18 17:21:00","VIAIR VIAIR Compressor Mounting Bracket - 95900","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Compressor-Mounting-Bracket-95900.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=V/A95900","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/95900.jpg&w=200&h=200","$19.99","V/A95900","Heavy duty universal compressor mounting bracket with stiffening gussets in black powder coat."
"22","2017-09-18 17:21:11","Synergy Manufacturing Synergy Manufacturing Air Compressor Bracket - 4034","/Air-Compressors-Air-Tanks-and-Air-Accessories/Synergy-Manufacturing-Air-Compressor-Bracket-4034.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=SYN4034","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/SYN/4034.jpg&w=200&h=200","$60.99","SYN4034","Under the hoods of a JK you know that space to mount these compressors are slim.Easy bolt on mount to supply a spot to mount an onboard air compressor under the hood of your JK. Note: Optional Tank mount 4024 is not compatible with bracket 4034."
"23","2017-09-18 17:21:21","Firestone Ride-Rite Firestone Ride-Rite Air Compressor Mounting Bracket - 2530","/Air-Compressors-Air-Tanks-and-Air-Accessories/Firestone-Ride-Rite-Air-Compressor-Mounting-Bracket-2530.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=FIR2530","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/FIR/2530.jpg&w=200&h=200","$137.99","FIR2530","Compliment your Firestone Air Compressor with a Firestone Compressor Mounting Bracket and ensure a quick, easy, secure and quality installation."
"24","2017-09-18 17:21:24","Mountain Off Road Enterprises Mountain Off Road Enterprises ARB Air Compressor Mount - ARB07","/Air-Compressors-Air-Tanks-and-Air-Accessories/Mountain-Off-Road-Enterprises-ARB-Air-Compressor-Mount-ARB07.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=MREARB07","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/MRE/ARB07.jpg&w=200&h=200","$105.99","MREARB07","M.O.R.E. has done it again! We teamed up with ARB and designed a mounting bracket to fit under your hood to mount your ARB CKMTA12 Twin Motor/Dual Cylinder On-Board Air Compressor. The M.O.R.E. bracket even has mounting holes for the ARB manifold tank, wh"
"25","2017-09-18 17:21:26","Afe Power aFe Power Glide Guard On-Board Air Compressor Mount - 46-79001","/Air-Compressors-Air-Tanks-and-Air-Accessories/aFe-Power-Glide-Guard-On-Board-Air-Compressor-Mount-46-79001.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=AFE46-79001","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/AFE/AFE_46-79001_PIC_4_1_72.jpg&w=200&h=200","$350.99","AFE46-79001","aFe Power is proud to introduce the all new ""Glide Guard"" On-Board Compressor & Tank Mount. The Glide Guard comes powder-coated in a matte black finish with counter-sunk compressor & tank mounting holes for protection. Once the required aFe left side exit"
"26","2017-09-18 17:21:30","TeraFlex TeraFlex ARB Compressor Under Hood Mount - 1184220","/Air-Compressors-Air-Tanks-and-Air-Accessories/TeraFlex-ARB-Compressor-Under-Hood-Mount-1184220.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=TER1184220","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/TER/1184220.jpg&w=200&h=200","$68.99","TER1184220","The TeraFlex JK ARB compressor under hood mounting kit is a simple solution to mount a small ARB air compressor under the JK hood and provides maximum protection from damage and the elements. The kit places the compressor on the left hand side of the engi"
"27","2017-09-18 17:21:37","Firestone Ride-Rite Firestone Ride-Rite Air Compressor Mounting Bracket - 2497","/Air-Compressors-Air-Tanks-and-Air-Accessories/Firestone-Ride-Rite-Air-Compressor-Mounting-Bracket-2497.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=FIR2497","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/FIR/FIR_2496.jpg&w=200&h=200","$55.99","FIR2497","Under the hoods of a Right Hand Drive JK you know that space to mount these compressors are slim. Easy bolt on mount to supply a spot to mount an onboard air compressor under the hood of your RHD JK. Note: Optional Tank mount 4024 is not compatible with b"
"28","2017-09-18 17:21:48","Synergy Manufacturing Synergy Manufacturing Air Compressor Bracket (Right Hand Drive) - 4018-RHD","/Air-Compressors-Air-Tanks-and-Air-Accessories/Synergy-Manufacturing-Air-Compressor-Bracket-Right-Hand-Drive-4018-RHD.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=SYN4018-RHD","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/SYN/4018-RHD.jpg&w=200&h=200","$60.99","SYN4018-RHD","Under the hoods of a Right Hand Drive JK you know that space to mount these compressors are slim. Easy bolt on mount to supply a spot to mount an onboard air compressor under the hood of your RHD JK. Note: Optional Tank mount 4024 is not compatible with b"
"29","2017-09-18 17:21:55","TeraFlex TeraFlex Air Compressor Mounting Bracket - 4847400","/Air-Compressors-Air-Tanks-and-Air-Accessories/TeraFlex-Air-Compressor-Mounting-Bracket-4847400.aspx?t_c=89&t_s=568&t_pt=9708&t_pn=TER4847400","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/TER/TFX_4847400_PIC_4_1_72.jpg&w=200&h=200","$73.99","TER4847400","This bracket is designed to allow the factory Rubicon air locker compressor to mount to the TeraFlex BellyUp skidplate. Will fit all Rubicon model TJ Wranglers and Unlimiteds."
"30","2017-07-31 17:16:04","ARB 4x4 Accessories ARB Air Locker Manifold Kit - 171503","/Air-Compressors-Air-Tanks-and-Air-Accessories/ARB-Air-Locker-Manifold-Kit-171503.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=ARB171503","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/ARB/ARB_171503_PIC_4_1_72.jpg&w=200&h=200","$67.99","ARB171503",""
"31","2017-09-18 17:22:06","Firestone Ride-Rite Firestone Ride-Rite Pressure Switch Air Fitting - 9016","/Air-Compressors-Air-Tanks-and-Air-Accessories/Firestone-Ride-Rite-Pressure-Switch-Air-Fitting-9016.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=FIR9016","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/FIR/FIR_9016_PIC_4_1_72.jpg&w=200&h=200","$32.99","FIR9016","Use these pressure switches from Firestone to shut off your air compressor once the desired air pressure is reached."
"32","2017-09-18 17:22:11","ARB 4x4 Accessories ARB Connector Splice - 170206","/Air-Compressors-Air-Tanks-and-Air-Accessories/ARB-Connector-Splice-170206.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=ARB170206","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/ARB/ARB_170206_PIC_4_1_72.jpg&w=200&h=200","$15.99","ARB170206","Use this splice to connect two lines or keep in tool box for emergency trail repairs."
"33","2017-09-18 17:22:17","AirLift AirLift Push-To-Connect Inflation Valve - 21633","/Air-Compressors-Air-Tanks-and-Air-Accessories/AirLift-Push-To-Connect-Inflation-Valve-21633.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=AIR21633","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/AIR/AIR_21633_PIC_4_1_72.jpg&w=200&h=200","$12.99","AIR21633","Use this Manual inflation valve to use other air sources to air up your system or for a way to manually check air pressure."
"34","2017-09-18 17:22:24","VIAIR VIAIR Inline Pressure Regulator with Mounting Bracket - 90150","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Inline-Pressure-Regulator-with-Mounting-Bracket-90150.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=V/A90150","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/90150.jpg&w=200&h=200","$29.99","V/A90150","The regulator also provides an easy-to-read gauge that allows adjustment of inline pressure, a ¼” NPT compression fitting for tank pressure side and a t-fitting that will allow regulated pressure to be fed to two locations."
"35","2017-09-18 17:22:33","VIAIR VIAIR 5-Piece Tank Port Fittings Kit - 90005","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-5-Piece-Tank-Port-Fittings-Kit-90005.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=V/A90005","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/4WD_90005.jpg&w=200&h=200","$9.99","V/A90005","This kit is for use with the VIAIR 2-1/2 gal. Air Tank if you are not using air lockers. Kit contains two 1/4"" plugs, one drain petcock, one 1/4"" compression fitting, and one 175 PSI rated safety valve."
"36","2017-07-31 17:16:04","Firestone Ride-Rite Male Connector Air Fitting","/Air-Compressors-Air-Tanks-and-Air-Accessories/Male-Connector-Air-Fitting.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=FIR3455","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/FIR/3267_v1_07022010.jpg&w=200&h=200","$40.99","FIR3455",""
"37","2017-09-18 17:22:43","Firestone Ride-Rite Firestone Ride-Rite Pressure Switch Air Fitting - 9193","/Air-Compressors-Air-Tanks-and-Air-Accessories/Firestone-Ride-Rite-Pressure-Switch-Air-Fitting-9193.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=FIR9193","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/FIR/FIR_9193_PIC_4_1_72.jpg&w=200&h=200","$32.99","FIR9193","Use these pressure switches from Firestone to shut off your air compressor once the desired air pressure is reached."
"38","2017-09-18 17:22:52","VIAIR VIAIR Check Valve - 92831","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Check-Valve-92831.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=V/A92831","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92825_92831_92833.jpg&w=200&h=200","$6.99","V/A92831","Replacement check valve for use in air lines, or to replace a failed check valve."
"39","2017-09-18 17:22:57","VIAIR VIAIR 1/4 Inch Quick Connect Coupler - 92814","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-1-4-Inch-Quick-Connect-Coupler-92814.aspx?t_c=89&t_s=568&t_pt=9720&t_pn=V/A92814","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/92814.jpg&w=200&h=200","$3.99","V/A92814","Coupler allows connection to tools with 1/4"" Female NPT."
"40","2017-09-18 17:22:59","VIAIR VIAIR Air Down Gauge - 32","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Air-Down-Gauge-32.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=V/A00032","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/00032.jpg&w=200&h=200","$16.99","V/A00032","VIAIR tire gauges are accurate to within 1% tolerance acoss the measurement.Get rapid hands-free air down adjustment with easy fine tuning with this gauge from Viair"
"41","2017-09-18 17:23:03","AirLift AirLift Single Needle Air Gauge - 26161","/Air-Compressors-Air-Tanks-and-Air-Accessories/AirLift-Single-Needle-Air-Gauge-26161.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=AIR26161","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/AIR/AIR_26161_PIC_4_1_72.jpg&w=200&h=200","$74.99","AIR26161","Air Lift Performance single needle white face gauge has a spun aluminum center and will read pressures up to 200 PSI. It has a chrome bezel and is also illuminated. Dimensions: 2"" diameter by 2 3/4"" in depth."
"42","2017-09-18 17:23:08","VIAIR VIAIR Air Down Gauge - 90073","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Air-Down-Gauge-90073.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=V/A90073","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/4WD_90073.jpg&w=200&h=200","$19.99","V/A90073","VIAIR tire gauges are accurate to within 1% tolerance acoss the measurement."
"43","2017-09-18 17:23:09","VIAIR VIAIR Tire Gauge - 90072","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Tire-Gauge-90072.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=V/A90072","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/90056_72.jpg&w=200&h=200","$7.99","V/A90072","VIAIR tire gauges are accurate to within 1% tolerance acoss the measurement."
"44","2017-09-18 17:23:17","AirLift AirLift Dual Needle Air Gauge - 26229","/Air-Compressors-Air-Tanks-and-Air-Accessories/AirLift-Dual-Needle-Air-Gauge-26229.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=AIR26229","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/AIR/AIR_26229_PIC_4_1_72.jpg&w=200&h=200","$150.99","AIR26229","A dual needle 200 psi gauge with manual/paddle valves and mounting bracket installed for front and rear control. This is the most economical way to get on board control of your air suspension."
"45","2017-09-18 17:23:19","VIAIR VIAIR Tire Gauge - 90056","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Tire-Gauge-90056.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=V/A90056","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/90056.jpg&w=200&h=200","$7.99","V/A90056","VIAIR tire gauges are accurate to within 1% tolerance acoss the measurement."
"46","2017-09-18 17:23:20","VIAIR VIAIR Tire Gauge - 90055","/Air-Compressors-Air-Tanks-and-Air-Accessories/VIAIR-Tire-Gauge-90055.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=V/A90055","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/90055_90071.jpg&w=200&h=200","$4.99","V/A90055","VIAIR tire gauges are accurate to within 1% tolerance acoss the measurement."
"47","2017-07-31 17:16:12","Firestone Ride-Rite Pressure Gauge","/Air-Compressors-Air-Tanks-and-Air-Accessories/Pressure-Gauge.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=FIR2576","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/FIR/analog-dual_snip.jpg&w=200&h=200","$233.99","FIR2576",""
"48","2017-09-18 17:23:35","AirLift AirLift Dual Needle Air Gauge - 26157","/Air-Compressors-Air-Tanks-and-Air-Accessories/AirLift-Dual-Needle-Air-Gauge-26157.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=AIR26157","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/AIR/AIR_26157_PIC_4_1_72.jpg&w=200&h=200","$120.99","AIR26157","A dual needle 200 psi gauge with manual/paddle valves and mounting bracket installed for front and rear control. This is the most economical way to get on board control of your air suspension."
"49","2017-09-18 17:23:39","AirLift AirLift Dual Needle Air Gauge - 26228","/Air-Compressors-Air-Tanks-and-Air-Accessories/AirLift-Dual-Needle-Air-Gauge-26228.aspx?t_c=89&t_s=568&t_pt=4266&t_pn=AIR26228","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/AIR/AIR_26228_PIC_4_1_72.jpg&w=200&h=200","$72.99","AIR26228","Dual Needle Air Gauge"
"50","2017-09-18 17:23:42","ARB 4x4 Accessories ARB Inflation Accessory Kit - 171302","/Air-Compressors-Air-Tanks-and-Air-Accessories/ARB-Inflation-Accessory-Kit-171302.aspx?t_c=89&t_s=568&t_pt=10071&t_pn=ARB171302","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/ARB/ARB_171302_PIC_4_1_72.jpg&w=200&h=200","$35.99","ARB171302","Carrying the appropriate tire accessories is essential when you're traveling off road. Not only do tires require regular PSI adjustment to suit differing terrain, it's not unusual to get several punctures in one day."
"51","2017-09-18 17:23:48","Kleinn Train Horns Kleinn Train Horns Tire Inflation Kit - INF-1","/Air-Compressors-Air-Tanks-and-Air-Accessories/Kleinn-Train-Horns-Tire-Inflation-Kit-INF-1.aspx?t_c=89&t_s=568&t_pt=10071&t_pn=K/AINF-1","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/KA/INF1.jpg&w=200&h=200","$39.99","K/AINF-1","Kleinn Air Horns is a U.S. manufacturer of extremely high quality air horns, train horns, complete onboard air and air horn systems. Our focus is to bring the finest quality pneumatic systems and components to the automotive aftermarket ? worldwide. We ar"
"52","2017-09-18 17:23:57","VIAIR Braided Coil Hose with Air Chuck","/Air-Compressors-Air-Tanks-and-Air-Accessories/Braided-Coil-Hose-with-Air-Chuck.aspx?t_c=89&t_s=568&t_pt=10071&t_pn=V/A00039","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/00039.jpg&w=200&h=200","$26.99","V/A00039","For direct use with an air tank."
"53","2017-09-18 17:24:01","VIAIR Tire Inflation Gun","/Air-Compressors-Air-Tanks-and-Air-Accessories/Tire-Inflation-Gun.aspx?t_c=89&t_s=568&t_pt=10071&t_pn=V/A00046","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/00046.jpg&w=200&h=200","$27.99","V/A00046","Read pressures up to 160 PSI and 11 BAR. This useful tool features a normally-closed air chuck that can be opened by pressing the lever on the inflation gun. Because this air chuck is normally closed, the Tire Inflation Gun is a perfect compliment to onbo"
"54","2017-09-18 17:24:10","VIAIR Tire Inflation Kit","/Air-Compressors-Air-Tanks-and-Air-Accessories/Tire-Inflation-Kit.aspx?t_c=89&t_s=568&t_pt=10071&t_pn=V/A00047","//images.4wheelparts.com/aux_incl/images.ashx?i=images/products/VA/00047.jpg&w=200&h=200","$39.99","V/A00047","Read pressures up to 200 PSI and 14 BAR. This Tire Inflation Kit features a normallyclosed air gun that can be opened by simply squeezing the inflation trigger. Because this tool is a normally closed type, the Tire Inflation Gun works with all Onboard Air"
