"id","ts","part_id","part_specification_id"
"106036","2017-09-15 19:35:20","23075","66"
"106037","2017-09-15 19:35:20","23075","6190"
"106038","2017-09-15 19:35:20","23076","12177"
"106039","2017-09-15 19:35:20","23076","101792"
"106040","2017-09-15 19:35:20","23076","101793"
"106041","2017-09-15 19:35:20","23076","101794"
"106042","2017-09-15 19:35:20","23076","101795"
"106043","2017-09-15 19:35:20","23076","101796"
"106044","2017-09-15 19:35:20","23076","101797"
"106045","2017-09-15 19:35:20","23076","101798"
"106046","2017-09-15 19:35:20","23076","66"
"106047","2017-09-15 19:35:20","23076","6190"
"106048","2017-09-15 19:35:20","23077","551"
"106049","2017-09-15 19:35:20","23077","101792"
"106050","2017-09-15 19:35:20","23077","101793"
"106051","2017-09-15 19:35:20","23077","101794"
"106052","2017-09-15 19:35:20","23077","101795"
"106053","2017-09-15 19:35:20","23077","101796"
"106054","2017-09-15 19:35:20","23077","101797"
"106055","2017-09-15 19:35:20","23077","101798"
"106056","2017-09-15 19:35:20","23077","66"
"106057","2017-09-15 19:35:20","23077","6190"
"106058","2017-09-15 19:35:24","23078","103323"
"106059","2017-09-15 19:35:24","23078","12177"
"106060","2017-09-15 19:35:24","23078","101792"
"106061","2017-09-15 19:35:24","23078","101793"
"106062","2017-09-15 19:35:24","23078","101794"
"106063","2017-09-15 19:35:24","23078","101795"
"106064","2017-09-15 19:35:24","23078","101796"
"106065","2017-09-15 19:35:24","23078","101797"
"106066","2017-09-15 19:35:24","23078","101798"
"106067","2017-09-15 19:35:24","23078","66"
"106068","2017-09-15 19:35:24","23078","6190"
"106069","2017-09-15 19:35:24","23079","103323"
"106070","2017-09-15 19:35:24","23079","694"
"106071","2017-09-15 19:35:24","23079","101792"
"106072","2017-09-15 19:35:24","23079","101793"
"106073","2017-09-15 19:35:24","23079","101794"
"106074","2017-09-15 19:35:24","23079","101795"
"106075","2017-09-15 19:35:24","23079","101796"
"106076","2017-09-15 19:35:24","23079","101797"
"106077","2017-09-15 19:35:24","23079","101798"
"106078","2017-09-15 19:35:24","23079","66"
"106079","2017-09-15 19:35:24","23079","6190"
"106080","2017-09-15 19:35:24","23080","12177"
"106081","2017-09-15 19:35:24","23080","101792"
"106082","2017-09-15 19:35:24","23080","101793"
"106083","2017-09-15 19:35:24","23080","101794"
"106084","2017-09-15 19:35:24","23080","101795"
"106085","2017-09-15 19:35:24","23080","101796"
"106086","2017-09-15 19:35:24","23080","101797"
"106087","2017-09-15 19:35:24","23080","101798"
"106088","2017-09-15 19:35:24","23080","66"
"106089","2017-09-15 19:35:24","23080","6190"
"106090","2017-09-15 19:35:24","23081","103798"
"106091","2017-09-15 19:35:24","23081","12177"
"106092","2017-09-15 19:35:24","23081","101792"
"106093","2017-09-15 19:35:24","23081","101793"
"106094","2017-09-15 19:35:24","23081","101794"
"106095","2017-09-15 19:35:24","23081","101795"
"106096","2017-09-15 19:35:24","23081","101796"
"106097","2017-09-15 19:35:24","23081","101797"
"106098","2017-09-15 19:35:24","23081","101798"
"106099","2017-09-15 19:35:24","23081","66"
"106100","2017-09-15 19:35:24","23081","6190"
"106101","2017-09-15 19:35:24","23082","106082"
"106102","2017-09-15 19:35:24","23082","15482"
"106103","2017-09-15 19:35:24","23082","106084"
"106104","2017-09-15 19:35:24","23082","3729"
"106105","2017-09-15 19:35:24","23083","694"
"106106","2017-09-15 19:35:24","23083","103197"
"106107","2017-09-15 19:35:24","23083","103198"
"106108","2017-09-15 19:35:24","23083","103199"
"106109","2017-09-15 19:35:24","23083","103200"
"106110","2017-09-15 19:35:24","23083","103201"
"106111","2017-09-15 19:35:24","23083","103202"
"106112","2017-09-15 19:35:24","23083","66"
"106113","2017-09-15 19:35:24","23083","6190"
"106114","2017-09-15 19:35:24","23084","3729"
"106115","2017-09-15 19:35:24","23084","103197"
"106116","2017-09-15 19:35:24","23084","103198"
"106117","2017-09-15 19:35:24","23084","103199"
"106118","2017-09-15 19:35:24","23084","103200"
"106119","2017-09-15 19:35:24","23084","103201"
"106120","2017-09-15 19:35:24","23084","103202"
"106121","2017-09-15 19:35:24","23084","66"
"106122","2017-09-15 19:35:24","23084","6190"
"106123","2017-09-15 19:35:24","23085","3729"
"106124","2017-09-15 19:35:24","23085","103197"
"106125","2017-09-15 19:35:24","23085","103198"
"106126","2017-09-15 19:35:24","23085","103199"
"106127","2017-09-15 19:35:24","23085","103200"
"106128","2017-09-15 19:35:24","23085","103201"
