"id","ts","part_id","part_specification_id"
"65482","2017-09-15 17:39:04","15054","6603"
"65483","2017-09-15 17:39:04","15054","160"
"65484","2017-09-15 17:39:05","15055","6601"
"65485","2017-09-15 17:39:05","15055","6606"
"65486","2017-09-15 17:39:05","15055","6639"
"65487","2017-09-15 17:39:05","15055","3307"
"65488","2017-09-15 17:39:05","15056","6601"
"65489","2017-09-15 17:39:05","15056","6606"
"65490","2017-09-15 17:39:05","15056","6639"
"65491","2017-09-15 17:39:05","15056","6478"
"65492","2017-09-15 17:39:05","15057","6601"
"65493","2017-09-15 17:39:05","15057","6606"
"65494","2017-09-15 17:39:05","15057","6639"
"65495","2017-09-15 17:39:05","15057","551"
"65496","2017-09-15 17:39:05","15058","6601"
"65497","2017-09-15 17:39:05","15058","6606"
"65498","2017-09-15 17:39:05","15058","6639"
"65499","2017-09-15 17:39:05","15058","6612"
"65500","2017-09-15 17:39:05","15059","6601"
"65501","2017-09-15 17:39:05","15059","6606"
"65502","2017-09-15 17:39:05","15059","6639"
"65503","2017-09-15 17:39:05","15059","160"
"65504","2017-09-15 17:39:08","15060","67356"
"65505","2017-09-15 17:39:08","15060","67357"
"65506","2017-09-15 17:39:08","15060","269"
"65507","2017-09-15 17:39:08","15060","67359"
"65508","2017-09-15 17:39:08","15061","6678"
"65509","2017-09-15 17:39:08","15061","6676"
"65510","2017-09-15 17:39:08","15061","67362"
"65511","2017-09-15 17:39:08","15061","67363"
"65512","2017-09-15 17:39:08","15062","67364"
"65513","2017-09-15 17:39:08","15062","67365"
"65514","2017-09-15 17:39:08","15062","67366"
"65515","2017-09-15 17:39:08","15062","67367"
"65516","2017-09-15 17:39:08","15062","6678"
"65517","2017-09-15 17:39:08","15062","67369"
"65518","2017-09-15 17:39:08","15062","67370"
"65519","2017-09-15 17:39:08","15063","67371"
"65520","2017-09-15 17:39:08","15063","6678"
"65521","2017-09-15 17:39:08","15063","6676"
"65522","2017-09-15 17:39:08","15063","6677"
"65523","2017-09-15 17:39:08","15064","67375"
"65524","2017-09-15 17:39:08","15064","269"
"65525","2017-09-15 17:39:08","15064","112"
"65526","2017-09-15 17:39:08","15065","67356"
"65527","2017-09-15 17:39:08","15065","67357"
"65528","2017-09-15 17:39:08","15065","269"
"65529","2017-09-15 17:39:08","15065","67359"
"65530","2017-09-15 17:39:08","15065","67382"
"65531","2017-09-15 17:39:08","15066","67375"
"65532","2017-09-15 17:39:08","15066","67384"
"65533","2017-09-15 17:39:08","15066","6804"
"65534","2017-09-15 17:39:20","15067","67386"
"65535","2017-09-15 17:39:20","15067","67387"
"65536","2017-09-15 17:39:20","15068","67388"
"65537","2017-09-15 17:39:20","15068","67389"
"65538","2017-09-15 17:39:20","15068","67390"
"65539","2017-09-15 17:39:20","15069","67387"
"65540","2017-09-15 17:39:20","15069","2635"
"65541","2017-09-15 17:39:20","15070","67393"
"65542","2017-09-15 17:39:20","15070","67394"
"65543","2017-09-15 17:39:20","15070","522"
"65544","2017-09-15 17:39:20","15071","67396"
"65545","2017-09-15 17:39:20","15072","67397"
"65546","2017-09-15 17:39:20","15072","67398"
"65547","2017-09-15 17:39:20","15072","67399"
"65548","2017-09-15 17:39:20","15072","2635"
"65549","2017-09-15 17:39:20","15073","67401"
"65550","2017-09-15 17:39:25","15074","2629"
"65551","2017-09-15 17:39:25","15074","67403"
"65552","2017-09-15 17:39:25","15075","6780"
"65553","2017-09-15 17:39:25","15076","75"
"65554","2017-09-15 17:39:25","15076","67406"
"65555","2017-09-15 17:39:25","15076","67407"
"65556","2017-09-15 17:39:25","15076","40028"
"65557","2017-09-15 17:39:25","15077","551"
"65558","2017-09-15 17:39:25","15078","551"
"65559","2017-09-15 17:39:25","15078","6797"
"65560","2017-09-15 17:39:25","15079","551"
"65561","2017-09-15 17:39:25","15079","67413"
"65562","2017-09-15 17:39:25","15079","6785"
"65563","2017-09-15 17:39:25","15080","90"
"65564","2017-09-15 17:39:25","15080","3508"
"65565","2017-09-15 17:39:25","15081","9728"
"65566","2017-09-15 17:39:25","15081","517"
"65567","2017-09-15 17:39:25","15081","67419"
"65568","2017-09-15 17:39:25","15081","67420"
"65569","2017-09-15 17:39:25","15082","6780"
"65570","2017-09-15 17:39:25","15083","90"
"65571","2017-09-15 17:39:25","15083","67423"
"65572","2017-09-15 17:39:38","15084","2629"
"65573","2017-09-15 17:39:38","15084","2863"
"65574","2017-09-15 17:39:38","15085","2629"
"65575","2017-09-15 17:39:38","15085","67427"
"65576","2017-09-15 17:39:38","15085","67428"
"65577","2017-09-15 17:39:38","15086","551"
"65578","2017-09-15 17:39:38","15086","67430"
"65579","2017-09-15 17:39:38","15087","90"
"65580","2017-09-15 17:39:38","15087","67432"
"65581","2017-09-15 17:39:38","15088","67433"
"65582","2017-09-15 17:39:38","15088","9834"
"65583","2017-09-15 17:39:38","15089","2629"
"65584","2017-09-15 17:39:38","15090","2629"
"65585","2017-09-15 17:39:38","15091","11174"
"65586","2017-09-15 17:39:38","15091","67438"
"65587","2017-09-15 17:39:38","15092","6780"
"65588","2017-09-15 17:39:38","15093","67386"
"65589","2017-09-15 17:39:38","15093","6784"
"65590","2017-09-15 17:39:38","15093","67442"
"65591","2017-09-15 17:39:49","15094","67443"
"65592","2017-09-15 17:39:49","15094","6779"
"65593","2017-09-15 17:39:49","15095","67433"
"65594","2017-09-15 17:39:49","15095","9834"
"65595","2017-09-15 17:39:49","15096","67447"
"65596","2017-09-15 17:39:49","15096","67448"
"65597","2017-09-15 17:39:49","15096","67449"
"65598","2017-09-15 17:39:49","15096","67450"
"65599","2017-09-15 17:39:49","15097","67451"
"65600","2017-09-15 17:39:49","15098","75"
"65601","2017-09-15 17:39:49","15098","8378"
"65602","2017-09-15 17:39:49","15098","67407"
"65603","2017-09-15 17:39:49","15098","40028"
"65604","2017-09-15 17:39:49","15099","517"
"65605","2017-09-15 17:39:49","15099","67457"
"65606","2017-09-15 17:39:49","15099","67458"
"65607","2017-09-15 17:39:49","15099","67459"
"65608","2017-09-15 17:39:49","15099","67419"
"65609","2017-09-15 17:39:49","15099","67461"
"65610","2017-09-15 17:39:49","15099","67462"
"65611","2017-09-15 17:39:49","15100","67433"
"65612","2017-09-15 17:39:49","15100","9834"
"65613","2017-09-15 17:39:49","15101","9728"
"65614","2017-09-15 17:39:49","15101","517"
"65615","2017-09-15 17:39:49","15101","67419"
"65616","2017-09-15 17:39:49","15101","67468"
"65617","2017-09-15 17:39:49","15102","69"
"65618","2017-09-15 17:39:49","15102","67470"
"65619","2017-09-15 17:39:49","15103","15176"
"65620","2017-09-15 17:39:58","15104","36857"
"65621","2017-09-15 17:39:58","15104","67473"
"65622","2017-09-15 17:39:58","15105","517"
"65623","2017-09-15 17:39:58","15105","67457"
"65624","2017-09-15 17:39:58","15105","67458"
"65625","2017-09-15 17:39:58","15105","67459"
"65626","2017-09-15 17:39:58","15105","67419"
"65627","2017-09-15 17:39:58","15105","67461"
"65628","2017-09-15 17:39:58","15105","67462"
"65629","2017-09-15 17:39:58","15106","2629"
"65630","2017-09-15 17:39:58","15106","67482"
"65631","2017-09-15 17:39:58","15107","3209"
"65632","2017-09-15 17:39:58","15107","67484"
"65633","2017-09-15 17:39:58","15107","6190"
"65634","2017-09-15 17:39:58","15108","3357"
"65635","2017-09-15 17:39:58","15108","15702"
"65636","2017-09-15 17:39:58","15109","3067"
"65637","2017-09-15 17:39:58","15109","75"
"65638","2017-09-15 17:39:58","15109","11136"
"65639","2017-09-15 17:39:58","15109","67491"
"65640","2017-09-15 17:39:58","15109","8515"
"65641","2017-09-15 17:39:58","15110","67419"
"65642","2017-09-15 17:39:58","15110","67494"
"65643","2017-09-15 17:39:58","15110","67495"
"65644","2017-09-15 17:39:58","15110","67496"
"65645","2017-09-15 17:39:58","15110","67497"
"65646","2017-09-15 17:39:58","15110","67498"
"65647","2017-09-15 17:40:10","15111","6809"
"65648","2017-09-15 17:40:10","15111","6810"
"65649","2017-09-15 17:40:10","15111","6799"
"65650","2017-09-15 17:40:10","15112","67502"
"65651","2017-09-15 17:40:10","15112","67503"
"65652","2017-09-15 17:40:10","15112","66"
"65653","2017-09-15 17:40:17","15113","67505"
"65654","2017-09-15 17:40:17","15113","67506"
"65655","2017-09-15 17:40:17","15114","67507"
"65656","2017-09-15 17:40:17","15114","6901"
"65657","2017-09-15 17:40:17","15114","6907"
"65658","2017-09-15 17:40:17","15115","67510"
"65659","2017-09-15 17:40:17","15115","6909"
"65660","2017-09-15 17:40:17","15116","6916"
"65661","2017-09-15 17:40:17","15116","6900"
"65662","2017-09-15 17:40:17","15116","6901"
"65663","2017-09-15 17:40:17","15117","67515"
"65664","2017-09-15 17:40:17","15117","67516"
"65665","2017-09-15 17:40:17","15118","4030"
"65666","2017-09-15 17:40:17","15118","75"
"65667","2017-09-15 17:40:17","15118","67519"
"65668","2017-09-15 17:40:17","15119","6912"
"65669","2017-09-15 17:40:17","15119","67507"
"65670","2017-09-15 17:40:22","15120","1"
"65671","2017-09-15 17:40:22","15120","6799"
"65672","2017-09-15 17:40:22","15120","6922"
"65673","2017-09-15 17:40:22","15121","1"
"65674","2017-09-15 17:40:22","15121","6811"
"65675","2017-09-15 17:40:22","15121","6922"
"65676","2017-09-15 17:40:22","15122","6920"
"65677","2017-09-15 17:40:22","15122","67529"
"65678","2017-09-15 17:40:22","15122","6931"
"65679","2017-09-15 17:40:22","15123","1"
"65680","2017-09-15 17:40:22","15123","6811"
"65681","2017-09-15 17:40:22","15123","6922"
"65682","2017-09-15 17:40:22","15124","1"
"65683","2017-09-15 17:40:22","15124","6807"
"65684","2017-09-15 17:40:22","15124","6922"
"65685","2017-09-15 17:40:22","15125","1"
"65686","2017-09-15 17:40:22","15125","67516"
"65687","2017-09-15 17:40:22","15125","6922"
"65688","2017-09-15 17:40:22","15126","1"
"65689","2017-09-15 17:40:22","15126","6826"
"65690","2017-09-15 17:40:22","15126","6922"
"65691","2017-09-15 17:40:22","15127","1"
"65692","2017-09-15 17:40:22","15127","6826"
"65693","2017-09-15 17:40:22","15127","6922"
"65694","2017-09-15 17:40:22","15128","1"
"65695","2017-09-15 17:40:22","15128","67547"
"65696","2017-09-15 17:40:22","15128","6922"
"65697","2017-09-15 17:40:22","15129","1"
"65698","2017-09-15 17:40:22","15129","67550"
"65699","2017-09-15 17:40:22","15129","6922"
"65700","2017-09-15 17:40:33","15130","1"
"65701","2017-09-15 17:40:33","15130","6799"
"65702","2017-09-15 17:40:33","15130","6922"
"65703","2017-09-15 17:40:33","15131","6920"
