"id","ts","part_id","part_specification_id"
"189991","2017-09-15 23:51:56","41072","22530"
"189992","2017-09-15 23:51:56","41072","191844"
"189993","2017-09-15 23:51:56","41072","91044"
"189994","2017-09-15 23:51:56","41073","191789"
"189995","2017-09-15 23:51:56","41073","191791"
"189996","2017-09-15 23:51:56","41074","22530"
"189997","2017-09-15 23:51:56","41074","161"
"189998","2017-09-15 23:51:56","41074","22532"
"189999","2017-09-15 23:51:56","41074","551"
"190000","2017-09-15 23:51:56","41074","191852"
"190001","2017-09-15 23:51:56","41075","191780"
"190002","2017-09-15 23:51:56","41075","191854"
"190003","2017-09-15 23:51:56","41075","3687"
"190004","2017-09-15 23:51:56","41075","2657"
"190005","2017-09-15 23:51:56","41076","188896"
"190006","2017-09-15 23:51:56","41076","22530"
"190007","2017-09-15 23:51:56","41076","191859"
"190008","2017-09-15 23:51:56","41076","191860"
"190009","2017-09-15 23:51:56","41077","22530"
"190010","2017-09-15 23:51:56","41077","4702"
"190011","2017-09-15 23:51:56","41077","191712"
"190012","2017-09-15 23:51:56","41077","21553"
"190013","2017-09-15 23:51:56","41077","112"
"190014","2017-09-15 23:51:56","41078","22530"
"190015","2017-09-15 23:51:56","41078","191867"
"190016","2017-09-15 23:51:56","41078","21553"
"190017","2017-09-15 23:51:56","41078","112"
"190018","2017-09-15 23:51:56","41079","191870"
"190019","2017-09-15 23:51:56","41079","868"
"190020","2017-09-15 23:51:56","41079","3044"
"190021","2017-09-15 23:51:56","41080","22545"
"190022","2017-09-15 23:51:56","41080","12190"
"190023","2017-09-15 23:51:56","41080","868"
"190024","2017-09-15 23:51:56","41080","3044"
"190025","2017-09-15 23:51:56","41081","191877"
"190026","2017-09-15 23:51:56","41081","868"
"190027","2017-09-15 23:51:56","41081","3044"
"190028","2017-09-15 23:52:07","41082","22545"
"190029","2017-09-15 23:52:07","41082","191881"
"190030","2017-09-15 23:52:07","41082","868"
"190031","2017-09-15 23:52:07","41082","3044"
"190032","2017-09-15 23:52:07","41082","112"
"190033","2017-09-15 23:52:07","41083","22545"
"190034","2017-09-15 23:52:07","41083","191886"
"190035","2017-09-15 23:52:07","41083","72355"
"190036","2017-09-15 23:52:07","41083","38221"
"190037","2017-09-15 23:52:07","41084","191703"
"190038","2017-09-15 23:52:07","41084","4702"
"190039","2017-09-15 23:52:07","41084","22532"
"190040","2017-09-15 23:52:07","41084","551"
"190041","2017-09-15 23:52:07","41084","191712"
"190042","2017-09-15 23:52:07","41084","191708"
"190043","2017-09-15 23:52:07","41084","191895"
"190044","2017-09-15 23:52:07","41084","191736"
"190045","2017-09-15 23:52:07","41085","22530"
"190046","2017-09-15 23:52:07","41085","161"
"190047","2017-09-15 23:52:07","41085","22532"
"190048","2017-09-15 23:52:07","41085","3687"
"190049","2017-09-15 23:52:07","41085","22563"
"190050","2017-09-15 23:52:07","41086","191902"
"190051","2017-09-15 23:52:07","41086","191903"
"190052","2017-09-15 23:52:07","41086","191904"
"190053","2017-09-15 23:52:07","41087","191780"
"190054","2017-09-15 23:52:07","41088","80048"
"190055","2017-09-15 23:52:07","41088","191907"
"190056","2017-09-15 23:52:07","41089","191789"
"190057","2017-09-15 23:52:07","41089","191791"
"190058","2017-09-15 23:52:07","41090","22530"
"190059","2017-09-15 23:52:07","41090","3687"
"190060","2017-09-15 23:52:07","41090","161"
"190061","2017-09-15 23:52:07","41090","22532"
"190062","2017-09-15 23:52:07","41090","21638"
"190063","2017-09-15 23:52:07","41090","112"
"190064","2017-09-15 23:52:07","41091","22545"
"190065","2017-09-15 23:52:07","41091","6478"
"190066","2017-09-15 23:52:07","41091","191683"
"190067","2017-09-15 23:52:13","41092","22545"
"190068","2017-09-15 23:52:13","41092","551"
"190069","2017-09-15 23:52:13","41092","191683"
"190070","2017-09-15 23:52:13","41093","22545"
"190071","2017-09-15 23:52:13","41093","191923"
