"id","ts","part_id","part_specification_id"
"15150","2017-07-31 20:20:12","4450","17002"
"15151","2017-07-31 20:20:12","4450","17003"
"15152","2017-07-31 20:20:12","4450","17004"
"15153","2017-07-31 20:20:12","4450","17005"
"15154","2017-07-31 20:20:12","4450","17006"
"15155","2017-07-31 20:20:12","4451","10523"
"15156","2017-07-31 20:20:12","4451","17008"
"15157","2017-07-31 20:20:12","4451","17009"
"15158","2017-07-31 20:20:12","4452","17010"
"15159","2017-07-31 20:20:12","4452","17011"
"15160","2017-07-31 20:20:12","4452","17012"
"15161","2017-07-31 20:20:12","4452","17013"
"15162","2017-07-31 20:20:12","4452","17014"
"15163","2017-07-31 20:20:12","4452","17015"
"15164","2017-07-31 20:20:12","4452","17016"
"15165","2017-07-31 20:20:12","4452","17017"
"15166","2017-07-31 20:20:12","4453","7439"
"15167","2017-07-31 20:20:12","4453","17019"
"15168","2017-07-31 20:20:24","4454","17020"
"15169","2017-07-31 20:20:24","4454","17021"
"15170","2017-07-31 20:20:27","4455","17022"
"15171","2017-07-31 20:20:27","4456","3357"
"15172","2017-07-31 20:20:27","4456","17024"
"15173","2017-07-31 20:20:27","4456","17025"
"15174","2017-07-31 20:20:27","4457","3357"
"15175","2017-07-31 20:20:27","4457","17027"
"15176","2017-07-31 20:20:27","4457","17028"
"15177","2017-07-31 20:20:27","4457","17029"
"15178","2017-07-31 20:20:27","4457","17030"
"15179","2017-07-31 20:20:27","4457","17031"
"15180","2017-07-31 20:20:27","4457","17032"
"15181","2017-07-31 20:20:27","4458","17033"
"15182","2017-07-31 20:20:27","4458","17034"
"15183","2017-07-31 20:20:27","4458","17035"
"15184","2017-07-31 20:20:27","4458","17036"
"15185","2017-07-31 20:20:27","4459","17037"
"15186","2017-07-31 20:20:27","4459","17025"
"15187","2017-07-31 20:20:27","4460","3357"
"15188","2017-07-31 20:20:27","4460","17040"
"15189","2017-07-31 20:20:27","4460","17028"
"15190","2017-07-31 20:20:27","4460","17029"
