"id","ts","part_id","part_specification_id"
"199991","2017-09-16 00:17:56","42983","25705"
"199992","2017-09-16 00:17:56","42983","25706"
"199993","2017-09-16 00:17:56","42984","25710"
"199994","2017-09-16 00:17:56","42984","201846"
"199995","2017-09-16 00:17:56","42984","201847"
"199996","2017-09-16 00:17:56","42984","201253"
"199997","2017-09-16 00:17:56","42984","201639"
"199998","2017-09-16 00:17:56","42984","201827"
"199999","2017-09-16 00:17:56","42984","25742"
"200000","2017-09-16 00:17:56","42984","25704"
