"id","ts","part_id","part_specification_id"
"35458","2017-09-15 15:19:14","9558","37310"
"35459","2017-09-15 15:19:14","9558","23190"
"35460","2017-09-15 15:19:14","9559","37312"
"35461","2017-09-15 15:19:14","9559","37313"
"35462","2017-09-15 15:19:14","9559","3520"
"35463","2017-09-15 15:19:14","9559","37315"
"35464","2017-09-15 15:19:14","9559","112"
"35465","2017-09-15 15:19:14","9560","37007"
"35466","2017-09-15 15:19:14","9560","36674"
"35467","2017-09-15 15:19:14","9560","36675"
"35468","2017-09-15 15:19:14","9560","36676"
"35469","2017-09-15 15:19:14","9560","37006"
"35470","2017-09-15 15:19:22","9561","37322"
"35471","2017-09-15 15:19:22","9561","37323"
"35472","2017-09-15 15:19:22","9561","37197"
"35473","2017-09-15 15:19:22","9561","36675"
"35474","2017-09-15 15:19:22","9561","36676"
"35475","2017-09-15 15:19:22","9561","36677"
"35476","2017-09-15 15:19:22","9562","37328"
"35477","2017-09-15 15:19:22","9562","36674"
"35478","2017-09-15 15:19:22","9562","36675"
"35479","2017-09-15 15:19:22","9562","36676"
"35480","2017-09-15 15:19:22","9562","37332"
"35481","2017-09-15 15:19:22","9562","36677"
"35482","2017-09-15 15:19:22","9563","36993"
"35483","2017-09-15 15:19:22","9563","6347"
"35484","2017-09-15 15:19:22","9563","36983"
"35485","2017-09-15 15:19:22","9563","36984"
"35486","2017-09-15 15:19:22","9563","36676"
"35487","2017-09-15 15:19:22","9563","37339"
"35488","2017-09-15 15:19:22","9563","112"
"35489","2017-09-15 15:19:22","9564","37341"
"35490","2017-09-15 15:19:22","9564","36674"
"35491","2017-09-15 15:19:22","9564","36675"
"35492","2017-09-15 15:19:22","9564","36676"
"35493","2017-09-15 15:19:22","9564","37332"
"35494","2017-09-15 15:19:22","9564","36677"
"35495","2017-09-15 15:19:22","9565","37347"
"35496","2017-09-15 15:19:22","9565","37013"
"35497","2017-09-15 15:19:22","9565","37014"
"35498","2017-09-15 15:19:22","9565","36676"
"35499","2017-09-15 15:19:22","9565","36677"
"35500","2017-09-15 15:19:22","9566","37151"
"35501","2017-09-15 15:19:22","9566","36674"
"35502","2017-09-15 15:19:22","9566","36675"
"35503","2017-09-15 15:19:22","9566","36676"
"35504","2017-09-15 15:19:22","9566","36677"
"35505","2017-09-15 15:19:22","9567","37357"
"35506","2017-09-15 15:19:22","9567","37013"
"35507","2017-09-15 15:19:22","9567","37014"
"35508","2017-09-15 15:19:22","9567","36676"
"35509","2017-09-15 15:19:22","9567","37006"
"35510","2017-09-15 15:19:22","9568","37362"
"35511","2017-09-15 15:19:22","9569","37363"
"35512","2017-09-15 15:19:22","9570","37364"
"35513","2017-09-15 15:19:22","9570","2611"
"35514","2017-09-15 15:19:22","9570","36813"
"35515","2017-09-15 15:19:22","9570","36691"
"35516","2017-09-15 15:19:22","9570","36693"
"35517","2017-09-15 15:19:22","9570","36694"
"35518","2017-09-15 15:19:22","9570","36695"
"35519","2017-09-15 15:19:27","9571","36776"
"35520","2017-09-15 15:19:27","9571","36813"
"35521","2017-09-15 15:19:27","9571","36791"
"35522","2017-09-15 15:19:27","9571","24447"
"35523","2017-09-15 15:19:27","9571","36695"
"35524","2017-09-15 15:19:27","9572","36776"
"35525","2017-09-15 15:19:27","9572","2611"
"35526","2017-09-15 15:19:27","9572","36841"
"35527","2017-09-15 15:19:27","9572","24447"
"35528","2017-09-15 15:19:27","9572","36695"
"35529","2017-09-15 15:19:27","9573","36746"
"35530","2017-09-15 15:19:27","9573","2611"
"35531","2017-09-15 15:19:27","9573","36748"
"35532","2017-09-15 15:19:27","9573","36749"
"35533","2017-09-15 15:19:27","9573","36750"
"35534","2017-09-15 15:19:27","9574","8498"
"35535","2017-09-15 15:19:27","9574","36825"
"35536","2017-09-15 15:19:27","9574","36826"
"35537","2017-09-15 15:19:27","9574","37214"
"35538","2017-09-15 15:19:27","9575","8515"
"35539","2017-09-15 15:19:27","9575","36825"
"35540","2017-09-15 15:19:27","9575","36826"
"35541","2017-09-15 15:19:27","9575","37214"
"35542","2017-09-15 15:19:27","9576","8498"
"35543","2017-09-15 15:19:27","9576","36825"
"35544","2017-09-15 15:19:27","9576","36826"
"35545","2017-09-15 15:19:27","9576","37214"
"35546","2017-09-15 15:19:27","9577","37398"
"35547","2017-09-15 15:19:27","9577","36825"
"35548","2017-09-15 15:19:27","9577","36826"
"35549","2017-09-15 15:19:27","9577","37401"
"35550","2017-09-15 15:19:27","9578","8498"
"35551","2017-09-15 15:19:27","9578","37403"
"35552","2017-09-15 15:19:27","9578","37404"
"35553","2017-09-15 15:19:27","9578","37405"
"35554","2017-09-15 15:19:27","9579","517"
"35555","2017-09-15 15:19:27","9579","37407"
"35556","2017-09-15 15:19:27","9579","36514"
"35557","2017-09-15 15:19:27","9579","36515"
"35558","2017-09-15 15:19:27","9579","36516"
"35559","2017-09-15 15:19:27","9579","36517"
"35560","2017-09-15 15:19:27","9580","69"
"35561","2017-09-15 15:19:27","9580","37413"
"35562","2017-09-15 15:19:27","9580","24191"
"35563","2017-09-15 15:19:27","9580","36980"
"35564","2017-09-15 15:19:38","9581","90"
"35565","2017-09-15 15:19:38","9581","37417"
"35566","2017-09-15 15:19:38","9581","37418"
"35567","2017-09-15 15:19:38","9581","37419"
"35568","2017-09-15 15:19:38","9581","37420"
"35569","2017-09-15 15:19:38","9581","37421"
"35570","2017-09-15 15:19:38","9581","66"
"35571","2017-09-15 15:19:38","9582","37423"
"35572","2017-09-15 15:19:38","9582","37424"
"35573","2017-09-15 15:19:38","9582","37425"
"35574","2017-09-15 15:19:38","9582","37426"
"35575","2017-09-15 15:19:38","9582","37427"
"35576","2017-09-15 15:19:38","9582","37428"
"35577","2017-09-15 15:19:38","9582","37429"
"35578","2017-09-15 15:19:38","9583","517"
"35579","2017-09-15 15:19:38","9583","36553"
"35580","2017-09-15 15:19:38","9583","36554"
