"id","ts","part_id","part_specification_id"
"126100","2017-09-15 20:20:49","26146","12751"
"126101","2017-09-15 20:20:49","26146","12731"
"126102","2017-09-15 20:20:54","26147","12728"
"126103","2017-09-15 20:20:54","26147","12729"
"126104","2017-09-15 20:20:54","26147","12730"
"126105","2017-09-15 20:20:54","26147","12731"
"126106","2017-09-15 20:20:54","26148","12728"
"126107","2017-09-15 20:20:54","26148","12729"
"126108","2017-09-15 20:20:54","26148","12751"
"126109","2017-09-15 20:20:54","26148","12731"
"126110","2017-09-15 20:20:54","26149","12728"
"126111","2017-09-15 20:20:54","26149","12729"
"126112","2017-09-15 20:20:54","26149","127748"
"126113","2017-09-15 20:20:54","26149","12735"
"126114","2017-09-15 20:20:54","26149","12731"
"126115","2017-09-15 20:20:54","26150","12728"
"126116","2017-09-15 20:20:54","26150","12729"
"126117","2017-09-15 20:20:54","26150","127748"
"126118","2017-09-15 20:20:54","26150","12735"
"126119","2017-09-15 20:20:54","26150","12731"
"126120","2017-09-15 20:20:54","26151","12728"
"126121","2017-09-15 20:20:54","26151","12729"
"126122","2017-09-15 20:20:54","26151","127807"
"126123","2017-09-15 20:20:54","26151","127748"
"126124","2017-09-15 20:20:54","26151","12731"
"126125","2017-09-15 20:20:54","26152","12728"
"126126","2017-09-15 20:20:54","26152","12729"
"126127","2017-09-15 20:20:54","26152","12767"
"126128","2017-09-15 20:20:54","26152","12731"
"126129","2017-09-15 20:20:54","26153","12728"
"126130","2017-09-15 20:20:54","26153","12729"
"126131","2017-09-15 20:20:54","26153","127748"
"126132","2017-09-15 20:20:54","26153","12731"
"126133","2017-09-15 20:21:05","26154","12808"
"126134","2017-09-15 20:21:05","26154","12809"
"126135","2017-09-15 20:21:05","26154","127987"
"126136","2017-09-15 20:21:05","26154","12811"
"126137","2017-09-15 20:21:05","26154","12812"
"126138","2017-09-15 20:21:05","26154","66"
"126139","2017-09-15 20:21:05","26155","75"
"126140","2017-09-15 20:21:05","26155","12808"
"126141","2017-09-15 20:21:05","26155","12809"
"126142","2017-09-15 20:21:05","26155","12810"
"126143","2017-09-15 20:21:05","26155","12811"
"126144","2017-09-15 20:21:05","26155","12812"
"126145","2017-09-15 20:21:05","26155","12813"
"126146","2017-09-15 20:21:05","26155","66"
"126147","2017-09-15 20:21:05","26156","12862"
"126148","2017-09-15 20:21:05","26156","128000"
"126149","2017-09-15 20:21:05","26157","3760"
"126150","2017-09-15 20:21:05","26157","12843"
"126151","2017-09-15 20:21:05","26157","12844"
"126152","2017-09-15 20:21:05","26157","12845"
"126153","2017-09-15 20:21:05","26157","66"
"126154","2017-09-15 20:21:15","26158","12891"
"126155","2017-09-15 20:21:15","26158","128007"
"126156","2017-09-15 20:21:15","26158","112"
"126157","2017-09-15 20:21:15","26159","128009"
"126158","2017-09-15 20:21:15","26159","128010"
"126159","2017-09-15 20:21:15","26159","128011"
"126160","2017-09-15 20:21:15","26159","128012"
"126161","2017-09-15 20:21:15","26160","69"
"126162","2017-09-15 20:21:15","26160","551"
"126163","2017-09-15 20:21:15","26160","128015"
"126164","2017-09-15 20:21:15","26160","128016"
"126165","2017-09-15 20:21:15","26161","128017"
"126166","2017-09-15 20:21:15","26161","128018"
"126167","2017-09-15 20:21:15","26161","128019"
"126168","2017-09-15 20:21:15","26161","128020"
"126169","2017-09-15 20:21:15","26162","12887"
"126170","2017-09-15 20:21:15","26162","128022"
"126171","2017-09-15 20:21:15","26162","128023"
"126172","2017-09-15 20:21:15","26162","112"
"126173","2017-09-15 20:21:15","26163","128025"
